id,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O
27214,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss-sss-ssssssss, ssss,d,d,dd, sssssss, >dds
27215,dd, sssssss,dddddd, sssssssss,dd, sssss-sssssss, sssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
27216,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, ssss-ssssssssss, ssss, sssss, ssssss,dddd,d,dd, ssssss-ssssss, >dds
27217,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,dddd,d,dd, ssssss-ssssss, >dds
27218,dd, sssssss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,dddd,d,dd, ssssss-ssssss, >dds
27219,dd, ssss-sss-sss-sss,dddddd, sssssss,dd, sssss-sssssss, sssssss-sssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27220,dd, sssssss,ddddd, ssss-ssssss,dd, sssssss-sss-ssssss, ssss-sssssssss, sssssss, sssss, ssss,dddd,d,dd, ssssss-ssssss, >dds
27221,dd, ssss-sss-sss-sss,dddddd, sssssssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,ddddd,d,dd, ssssss-ssssss, >dds
27222,dd, sssss-sss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, ssssssssss-ssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27223,dd, sssssss-sss,ddddd, sssssss,dd, sssssss, ssss-sssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
27224,dd, sssss-sss,dddddd, ss-ssss,d, ssssssss, ssssssss-ssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
27225,dd, ?,dddddd, ssss-sssssss,dd, sssss-sssssss, ?, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
27226,dd, sssssss,ddddd, sssssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,dddd,d,dd, ssssss-ssssss, >dds
27227,dd, sssssss,dddddd, ddss,d, sssssss-sss-ssssss, sssss-sssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27228,dd, sssssss,dddddd, ss-ssss,d, sssssss-ss-ssssss, sssss-sssssss, ssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
27229,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssssssss-ssssss, sssssss, sssss, ssss,d,dddd,dd, ssssss-ssssss, <=dds
27230,dd, ssss-sss-sss-sss,ddddd, dss-dss,d, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27231,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, sssssssss-ssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27232,dd, sssssss,dddddd, sssss-sss,dd, ssssssss, ssss-ssssssssss, sss-ss-ssssss, sssss, ssss,dddd,d,dd, ssssss-ssssss, >dds
27233,dd, sssssss,dddddd, sssssssss,dd, sssss-sssssss, sssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
27234,dd, sssssss,dddddd, sssss-ssss,dd, sssss-sssssss, sssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27235,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
27236,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, ssss-sssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27237,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27238,dd, sssssss,dddddd, ssss-sssssss,dd, ssssssss, ssss-ssssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
27239,dd, sssss-sss,dddddd, sssssssss,d, sssss-sssssss, sss-ssssssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
27240,dd, sssssss,dddddd, sssssssss,dd, sssssssss, ssss-ssssssssss, sss-ss-ssssss, sssss, ssss,ddddd,d,dd, ssssss-ssssss, >dds
27241,dd, sssssss,dddddd, ssss-sssssss,dd, sssss-sssssss, sssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
27242,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27243,dd, sssssss,dddddd, ssss-sssssss,dd, sssss-sssssss, sssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27244,dd, sssss-sss,dddddd, sssssss,dd, sssssss-sss-ssssss, ssss-sssssssss, sssssss, sssss-sss-ssssssss, ssss,d,d,dd, sssss, <=dds
27245,dd, sssssss,dddddd, sssssss,dd, ssssssss, ssss-sssssssss, sssssssss, sssss, ssssss,d,dddd,dd, ssssss-ssssss, >dds
27246,dd, sssssss,dddddd, sssssssss,dd, ssssssss, ssss-ssssssssss, sss-ss-ssssss, sssss-sss-ssssssss, ssssss,d,d,dd, sssss, <=dds
27247,dd, sssss-sss,dddddd, sssssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
27248,dd, sssssss,ddddd, ss-ssss,d, sssssss-sss-ssssss, sssssss-ss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27249,dd, sssssss,ddddd, ssss-sssssss,dd, sssss-sssssss, ssss-sssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27250,dd, ssss-sss-sss-sss,dddddd, ssss-sssssss,dd, sssss-sssssss, sssss-sssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27251,dd, sssssss,ddddd, sssssssss,dd, sssssss, ssss-sssssssss, sssssssss, sssss, ssssss,dddd,d,dd, ssssss-ssssss, <=dds
27252,dd, ssss-sss-sss-sss,dddddd, ss-ssss,d, sssssss-sss-ssssss, ssssssss-ssssssss, sssssss, sssss, ssss,d,dddd,dd, ssssss-ssssss, <=dds
27253,dd, sssssss,dddddd, ssss-sssssss,dd, sssss-sssssss, sss-ssssssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
27254,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, ssssssssss-ssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
27255,dd, sssss-sss,dddddd, sssssssss,dd, sssss-sssssss, ssss-sssssssss, sssss-ssssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27256,dd, sssssss,dddddd, ddss,d, sssss-sssssss, sssss, sss-sssss, sssss, ssssss,d,d,d, ssssss-ssssss, <=dds
27257,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, ssss-sssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
27258,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, ssssssss-ssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27259,dd, sssssss,dddddd, sssssssss,dd, sssssss, sssss-sssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27260,dd, sssssss,dddddd, sssssss,dd, sssss-sssssss, ssss-sssssssss, sss-ss-ssssss, sssss, ssssss,dddd,d,dd, ssssss-ssssss, <=dds
27261,dd, sssss-sss,dddddd, ss-ssss,d, sssssss-sss-ssssss, ssssssssss-ssss, ssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
27262,dd, ssss-sss-sss-sss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sssssss-sssssss, sssssss, sssss, ssss,d,d,d, ssssss-ssssss, <=dds
27263,dd, sssssss,ddddd, ddss,d, sssss-sssssss, sssss-sssssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
27264,dd, sssssss,ddddd, sssssssss,dd, sssss-sssssss, ssss-sssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
27265,dd, ?,dddddd, ss-ssss,d, sssss-sssssss, ?, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
27266,dd, sssssss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sssssssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27267,dd, ?,dddddd, sssssssss,dd, sssssss-sss-ssssss, ?, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27268,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, sssssss-ss-ssssss, sss-sssss, sssss, ssss,d,dddd,dd, ssssss-ssssss, <=dds
27269,dd, ssss-sss-sss-sss,ddddd, ss-ssss,d, sssss-sssssss, sssssss-sssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27270,dd, sssssss,dddddd, ss-ssss,d, sssssssss, sssssss-ss-ssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
27271,dd, sssssss,dddddd, ssss-sssssss,dd, sssss-sssssss, ssss-ssssssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssssss, <=dds
27272,dd, sssssss,dddddd, ss-ssss,d, sssssss, sssssssss-ssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27273,dd, ssss-sss-sss-sss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssss-sssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27274,dd, sssss-sss,dddddd, ddss,d, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27275,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, sssss-sssssss, sss-sssss, sssss, ssssss,ddd,d,dd, ssssss-ssssss, <=dds
27276,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, ssss-sssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27277,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, sssssss-ss-ssssss, sssssss, sssss, ssss,d,d,dd, sssssss, <=dds
27278,dd, sssssss,dddddd, ddss,d, sssss-sssssss, sssss-sssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27279,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sss-ssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27280,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, ssssssss-ssssssss, sssss-ssssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27281,dd, ssss-sss-sss-sss,dddddd, ss-ssss,d, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27282,dd, sssssss,dddddd, sssssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,dddd,d,dd, ssssss-ssssss, >dds
27283,dd, sssssss-sss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27284,dd, sssssss,ddddd, ssss-sssssss,dd, sssssssss, sss-ssssssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
27285,dd, sssssss,ddddd, ss-ssss,d, sssssss-sss-ssssss, ssss-sssssssss, sssssss, sssss, ssss,dddd,d,dd, ssssss-ssssss, >dds
27286,dd, ssss-sss-sss-sss,ddddd, ddss,d, sssssss-sss-ssssss, sssss-sssssss, ssss, sssss, ssssss,d,d,d, ssssss-ssssss, <=dds
27287,dd, sssssss,dddddd, sssssssss,dd, sssss-sssssss, sssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27288,dd, sssssss,dddddd, sssssssss,dd, sssss-sssssss, sssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27289,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,d,dddd,dd, sssss, <=dds
27290,dd, sssssss,ddddd, ss-ssss,d, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
27291,dd, sssssss,dddddd, sssss-ssss,dd, sssss-sssssss, sssss-ssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27292,dd, sssssss,ddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27293,dd, ssss-sss-sss-sss,ddddd, ss-ssss,d, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27294,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, ssssssss-ssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
27295,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27296,dd, ssss-sss-sss-sss,dddddd, ddss,d, sssss-sssssss, sssss-ssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss, <=dds
27297,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, ssss-sssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27298,dd, sssss-sss,dddddd, ss-ssss,d, ssssssss, sss-ssssssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
27299,dd, ssss-sss-sss-sss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,d,dd, ?, <=dds
27300,dd, ssss-sss-sss,dddddd, sssss-ssss,dd, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,dddd,d,dd, ssssss-ssssss, >dds
27301,dd, sssssss,dddddd, sssss-sss,dd, sssss-sssssss, sssss-ssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27302,dd, sssssss,dddddd, ddss,d, sssss-sssssss, ssssssss-ssssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27303,dd, sssssss,ddddd, ssss-sssssss,dd, sssss-sssssss, sssss-ssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27304,dd, sssssss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, ssss-sssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27305,dd, ssss-sss-sss-sss,dddddd, sssssssss,dd, ssssssss, sssssssss-ssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ?, <=dds
27306,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssssssss-ssssss, sssssss, sssss-sss-ssssssss, ssss,d,d,dd, ssssssss&ssssss, <=dds
27307,dd, sssssss,dddddd, ssss-sssssss,dd, sssssss, sss-ssssssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
27308,dd, ssss-sss-sss-sss,dddddd, sssssssss,dd, sssssss-sss-ssssss, ssss-sssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27309,dd, sssssss,dddddd, ddss,d, sssss-sssssss, sssssss-ss-ssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
27310,dd, sssss-sss,dddddd, sssssssss,dd, ssssssss, ssss-ssssssssss, sssssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27311,dd, ssss-sss-sss-sss,dddddd, dss-dss,d, sssssss-sss-ssssss, sssss-sssssss, sssssss, sssss, ssss,d,d,dd, sssss, <=dds
27312,dd, sssssss,dddddd, sssssssss,dd, sssssss-ssssss-ssssss, sssss-sssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss, <=dds
27313,dd, sssssss,dddddd, sssss-sss,dd, ssssssss, ssss-sssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
27314,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, ssss-sssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
27315,dd, sssssss,dddddd, sssssssss,dd, sssss-sssssss, sss-ssssssss, sss-sssss, sssss-sss-ssssssss, ssssss,d,d,dd, ssss, <=dds
27316,dd, sssss-sss,dddddd, ss-ssss,d, sssssss-sss-ssssss, ssssssssss-ssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
27317,dd, ?,ddddd, sssssssss,dd, sssssss-sss-ssssss, ?, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
27318,dd, sssssss,dddddd, ddss,d, sssss-sssssss, sssss-sssssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
27319,dd, ssss-sss-sss-sss,dddddd, sssssssss,dd, sssssssss, sssss-ssssss, sssssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27320,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, sssss-sssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
27321,dd, ?,dddddd, dss-dss,d, sssss-sssssss, ?, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27322,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
27323,dd, sssssss,ddddd, ss-ssss,d, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27324,dd, sssssss,dddddd, sssss-sss,dd, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
27325,dd, sssssss,dddddd, sssss-sss,dd, sssssssss, ssssssssss-ssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
27326,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, sssssss-ss-ssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27327,dd, sssssss,ddddd, ssss-sssssss,dd, sssss-sssssss, sssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27328,dd, sssssss,ddddd, ss-ssss,d, ssssssss, ssss-ssssssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27329,dd, sssssss,dddddd, sssssss,dd, sssssss-sss-ssssss, ssss-sssssssss, ssss, sssss-sss-ssssssss, ssssss,d,d,dd, ssss, >dds
27330,dd, sssssss,dddddd, dss-dss,d, sssssss-sss-ssssss, sssss-sssssss, sssssss, sssss, ssss,d,dddd,dd, ssssss, <=dds
27331,dd, ?,ddddd, sssssssss,dd, sssss-sssssss, ?, sss-ss-ssssss, sssss, ssss,d,d,d, ssssss-ssssss, >dds
27332,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,d,d,dd, sssssss, >dds
27333,dd, sssssss,dddddd, ddss,d, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27334,dd, sssssss-sss,dddddd, sssssssss,dd, sssssss-sss-ssssss, sss-ssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
27335,dd, sssssss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27336,dd, ssss-sss-sss-sss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sss-ssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27337,dd, sssssss,dddddd, ssss-sssssss,dd, sssss-sssssss, sss-ssssssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
27338,dd, sssssss,ddddd, ss-ssss,d, sssssss-sss-ssssss, sssss-sssssss, ssss, sssss-sss-ssssssss, ssssss,d,d,dd, sssss, <=dds
27339,dd, sssssss,dddddd, ddss,d, sssssss-sss-ssssss, ssssssss-ssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27340,dd, sssssss,dddddd, ssss-sssssss,dd, ssssssss, sssss-ssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27341,dd, sssssss,dddddd, ss-ssss,d, sssssss-ssssss-ssssss, ssss-ssssssssss, sssss-ssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
27342,dd, sssssss,dddddd, ddss,d, sssssssss, sssssss-ss-ssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27343,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, sss-ssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
27344,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,d,d,dd, ssss, <=dds
27345,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27346,dd, sssssss,dddddd, sssssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27347,dd, ssss-sss-sss,dddddd, sssssssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
27348,dd, sssssss,dddddd, ss-ssss,d, sssssssss, sssssss-ss-ssssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
27349,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,d,dddd,dd, ssssss-ssssss, <=dds
27350,dd, ?,dddddd, ddss,d, sssss-sssssss, ?, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
27351,dd, sssssss,dddddd, sssss-sss,dd, ssssssss, ssss-sssssss, sssssssss, sssss, ssssss,d,ddd,dd, ssssss-ssssss, <=dds
27352,dd, sssssss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sss-ssssssss, ssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
27353,dd, sssssss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,dddd,dd, ssssss-ssssss, <=dds
27354,dd, sssssss,ddddd, ssss-sssssss,dd, ssssssss, ssss-ssssssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27355,dd, sssss-sss,ddddd, ssss-sssssss,dd, sssss-sssssss, sss-ssssssss, sss-sssss, sssss-sss-ssssssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
27356,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssssssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27357,dd, sssss-sss,dddddd, sssss-sss,dd, sssssss-sss-ssssss, ssssssssss-ssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27358,dd, ssss-sss-sss-sss,dddddd, sssssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,ddddd,d,dd, ssssss-ssssss, >dds
27359,dd, sssssss,dddddd, ssss-sssssss,dd, ssssssss, sss-ssssssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
27360,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,dddd,d,dd, ssssss-ssssss, <=dds
27361,dd, sssssss,dddddd, ssss-sssssss,dd, sssss-sssssss, sssss-sssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27362,dd, sssssss,ddddd, ss-ssss,d, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27363,dd, sssss-sss,dddddd, sssssssss,dd, ssssssss, ssss-sssssssss, sss-ss-ssssss, sssss, ssss,ddddd,d,dd, ssssss-ssssss, >dds
27364,dd, sssssss,ddddd, ddss,d, ssssssss, sssss-sssssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
27365,dd, ssss-sss-sss,ddddddd, sssssssss,dd, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
27366,dd, sssssss,dddddd, ddss,d, sssss-sssssss, sssss-ssssss, sssssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27367,dd, sssssss,dddddd, ssss-sssssss,dd, sssss-sssssss, sssss-sssssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
27368,dd, ssss-sss-sss,dddddd, sssssssss,dd, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
27369,dd, ssss-sss-sss-sss,dddddd, dss-dss,d, sssssss-sss-ssssss, ssssssss-ssssssss, sssssss, sssss, ssss,d,d,dd, ssssss, <=dds
27370,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27371,dd, sssssss,dddddd, ssss-ssssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
27372,dd, sssssss,dddddd, ssss-sssssss,dd, sssss-sssssss, ssssssssss-ssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
27373,dd, ssss-sss-sss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27374,dd, sssss-sss,ddddd, sssssssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss-sss-ssssssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27375,dd, sssss-sss,ddddd, sssssss,dd, sssss-sssssss, ssss-sssssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27376,dd, sssssss,dddddd, ss-ssss,d, ssssssss, sssss, sssssssss, sssss, ssssss,d,d,dd, ?, <=dds
27377,dd, ssss-sss-sss-sss,ddddd, ss-ssss,d, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,dddd,dd, ssssss-ssssss, <=dds
27378,dd, ssss-sss-sss-sss,ddddd, ss-ssss,d, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
27379,dd, sssssss,dddddd, ssss-sssssss,dd, ssssssss, ssss-ssssssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
27380,dd, sssssss,dddddd, sssssssss,dd, ssssssss, ssss-ssssssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
